"ID","lat","long","start.date","end.date","data.band","min.band","max.band","mean.band","sd.band","band.yield","no.fill.data","poor.quality.data"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6006","0.8388","0.696766666666667","0.0793671483828432",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5109","0.7871","0.613091666666667","0.0851124545777081",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.423","0.7871","0.599261538461539","0.102729584658474",NA,"0% (0/20)","35% (7/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.483","0.7882","0.619530769230769","0.103476038970506",NA,"0% (0/20)","35% (7/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.639","0.8305","0.740528571428571","0.0719510415557161",NA,"0% (0/20)","65% (13/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6902","0.8546","0.788588888888889","0.0614076632930379",NA,"0% (0/20)","55% (11/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7236","0.8576","0.80585","0.0509746015187956",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7449","0.8595","0.811425","0.0428949695079844",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6321","0.8493","0.765625","0.066795088619122",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5216","0.8233","0.686466666666667","0.0987306467418329",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5435","0.783","0.643458333333333","0.0839967906132927",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4338","0.783","0.621566666666667","0.108416724081694",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4768","0.7748","0.6282","0.0977776047978268",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4187","0.7565","0.6036","0.141920269366792",NA,"0% (0/20)","60% (12/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4705","0.8526","0.692622222222222","0.152977186026036",NA,"0% (0/20)","55% (11/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5508","0.861","0.728236363636364","0.105175351415883",NA,"0% (0/20)","45% (9/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6014","0.861","0.76206","0.0848111261044865",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5724","0.8441","0.72958","0.0940309854368347",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4887","0.8441","0.69651","0.1305281872496",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.525","0.8094","0.64376","0.092551141418017",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4835","0.8035","0.647890909090909","0.0967563895000785",NA,"0% (0/20)","45% (9/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4768","0.7813","0.651266666666667","0.0909977555500767",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3323","0.6392","0.4621625","0.127284326691972",NA,"0% (0/20)","60% (12/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3349","0.7205","0.53344","0.142865610510951",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4349","0.793","0.59129","0.110086243463932",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5252","0.7631","0.63592","0.0838112933254755",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5205","0.8138","0.678872727272727","0.107756077238447",NA,"0% (0/20)","45% (9/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4716","0.8262","0.640772727272727","0.135094241852931",NA,"0% (0/20)","45% (9/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4702","0.8094","0.619181818181818","0.119461599003042",NA,"0% (0/20)","45% (9/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4925","0.8035","0.638308333333333","0.109224776229683",NA,"0% (0/20)","40% (8/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5044","0.8082","0.652184615384615","0.102712826577744",NA,"0% (0/20)","35% (7/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3375","0.6685","0.495955555555556","0.133359918183005",NA,"0% (0/20)","55% (11/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3265","0.6685","0.49973","0.126837087548468",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3461","0.7424","0.54691","0.14733350263942",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3973","0.7977","0.60756","0.150785109786521",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4258","0.7977","0.65123","0.143224897354553",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4258","0.8114","0.64448","0.13773393675247",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4305","0.791","0.62111","0.130176789619177",NA,"0% (0/20)","50% (10/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4226","0.791","0.635663636363636","0.120538029457323",NA,"0% (0/20)","45% (9/20)"
"Lat10.69519Lon-75.24675Start2013-01-01End2013-12-31","10.69519444","-75.24675","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4515","0.8148","0.651563636363636","0.109498541293729",NA,"0% (0/20)","45% (9/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"95% (19/20)","5% (1/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1891","-0.1891","-0.1891",NA,NA,"75% (15/20)","20% (4/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1145","0.6193","0.28392","0.204330154407028",NA,"55% (11/20)","20% (4/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3189","0.6795","0.443883333333333","0.125086232922199",NA,"50% (10/20)","20% (4/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3085","0.831","0.519483333333333","0.220599160620948",NA,"40% (8/20)","30% (6/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2843","0.7087","0.4915375","0.17289729352174",NA,"20% (4/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2955","0.7471","0.459333333333333","0.188403270937635",NA,"20% (4/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1844","0.2353","-0.05015","0.194701078579447",NA,"55% (11/20)","25% (5/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2085","0.6","0.34972","0.167255245059759",NA,"50% (10/20)","25% (5/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3648","0.7518","0.520933333333333","0.164382659263885",NA,"30% (6/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3259","0.7761","0.517928571428571","0.197361957785568",NA,"30% (6/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3002","0.7357","0.48116","0.173902809382457",NA,"15% (3/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3135","0.8583","0.533090909090909","0.203547284209569",NA,"15% (3/20)","30% (6/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.184","0.184","0.184",NA,NA,"60% (12/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0031","0.0031","0.0031",NA,NA,"55% (11/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1119","0.0031","-0.0544","0.081317279836453",NA,"65% (13/20)","25% (5/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0622","0.2778","0.149925","0.0971936683465886",NA,"50% (10/20)","30% (6/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0881","0.4751","0.27882","0.14317460319484",NA,"40% (8/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2231","0.6896","0.432242857142857","0.172096396022141",NA,"25% (5/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.358","0.8187","0.5955375","0.188978002782637",NA,"10% (2/20)","50% (10/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3115","0.9113","0.5931","0.217185151426151",NA,"10% (2/20)","45% (9/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3706","0.9113","0.599677777777778","0.191508470946965",NA,"10% (2/20)","45% (9/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.173","0.2841","0.05555","0.323218509680371",NA,"45% (9/20)","45% (9/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1538","-0.0352","-0.0945","0.0838628642487246",NA,"45% (9/20)","45% (9/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1618","0.2474","-0.03945","0.149587429284683",NA,"40% (8/20)","30% (6/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1068","0.3919","0.226257142857143","0.102109138623711",NA,"30% (6/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1612","0.3919","0.286985714285714","0.0809699826802383",NA,"25% (5/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3075","0.6645","0.4669","0.133962780900766",NA,"10% (2/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3925","0.8315","0.6143","0.169560048360455",NA,"0% (0/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3925","0.8481","0.648633333333333","0.178826822652532",NA,"5% (1/20)","50% (10/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4089","0.8522","0.652022222222222","0.173014448658037",NA,"5% (1/20)","50% (10/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1693","0.0344","-0.0962","0.089066969186113",NA,"40% (8/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.137","0.1698","0.0269714285714286","0.103113961458277",NA,"40% (8/20)","25% (5/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0452","0.4304","0.167025","0.144266685095941",NA,"25% (5/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1138","0.4487","0.279285714285714","0.120098965143632",NA,"25% (5/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1934","0.6294","0.423285714285714","0.169510888820074",NA,"10% (2/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3628","0.7973","0.596725","0.151116442803933",NA,"5% (1/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.356","0.7918","0.577955555555556","0.172408781034429",NA,"0% (0/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3475","0.9108","0.620733333333333","0.207288168982217",NA,"0% (0/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3664","0.8213","0.610511111111111","0.184965783622569",NA,"0% (0/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0432","0.2812","0.117533333333333","0.0963008307336962",NA,"35% (7/20)","20% (4/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1668","0.3881","0.242455555555556","0.0761033033302614",NA,"30% (6/20)","25% (5/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.15","0.4568","0.26845","0.10445190546637",NA,"20% (4/20)","30% (6/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2006","0.4519","0.357955555555556","0.0936897421160811",NA,"15% (3/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1934","0.7233","0.52995","0.173883423591785",NA,"5% (1/20)","45% (9/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.481","0.8007","0.625833333333333","0.113745417490113",NA,"0% (0/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3303","0.7619","0.540611111111111","0.186567182567329",NA,"0% (0/20)","55% (11/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3038","0.8128","0.5488","0.200040795839249",NA,"0% (0/20)","50% (10/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3182","0.8213","0.58434","0.190314839732014",NA,"0% (0/20)","50% (10/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1356","0.2388","0.1787625","0.0369343408728826",NA,"30% (6/20)","30% (6/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.1892","0.3313","0.2452875","0.0462922837599776",NA,"20% (4/20)","40% (8/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2428","0.5949","0.368988888888889","0.121285195350097",NA,"20% (4/20)","35% (7/20)"
"Lat10.79900Lon-75.21383Start2013-01-01End2013-12-31","10.799","-75.21383333","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2428","0.8531","0.4721","0.197867026055379",NA,"10% (2/20)","40% (8/20)"
